bin,py_i,py_q,rtl_i,rtl_q,py_mag,rtl_mag,diff_i,diff_q
344,16,-1,16,-1,17,17,0,0
345,16,-1,16,-1,17,17,0,0
346,16,-1,16,-1,17,17,0,0
347,16,-1,16,-1,17,17,0,0
348,16,-1,16,-1,17,17,0,0
349,16,-1,16,-1,17,17,0,0
350,16,-1,16,-1,17,17,0,0
351,16,-1,16,-1,17,17,0,0
352,16,-1,16,-1,17,17,0,0
353,16,-1,16,-1,17,17,0,0
354,16,-1,16,-1,17,17,0,0
355,16,-1,16,-1,17,17,0,0
356,16,-1,16,-1,17,17,0,0
357,16,-1,16,-1,17,17,0,0
358,16,-1,16,-1,17,17,0,0
359,16,-1,16,-1,17,17,0,0
360,16,-1,16,-1,17,17,0,0
361,16,-1,16,-1,17,17,0,0
362,16,-1,16,-1,17,17,0,0
363,16,-1,16,-1,17,17,0,0
364,16,-1,16,-1,17,17,0,0
365,16,-1,16,-1,17,17,0,0
366,16,-1,16,-1,17,17,0,0
367,16,-1,16,-1,17,17,0,0
368,16,-1,16,-1,17,17,0,0
369,16,-1,16,-1,17,17,0,0
370,16,-1,16,-1,17,17,0,0
371,16,-1,16,-1,17,17,0,0
372,16,-1,16,-1,17,17,0,0
373,16,-1,16,-1,17,17,0,0
374,16,-1,16,-1,17,17,0,0
375,16,-1,16,-1,17,17,0,0
376,16,-1,16,-1,17,17,0,0
377,16,-1,16,-1,17,17,0,0
378,16,-1,16,-1,17,17,0,0
379,16,-1,16,-1,17,17,0,0
380,16,-1,16,-1,17,17,0,0
381,16,-1,16,-1,17,17,0,0
382,16,-1,16,-1,17,17,0,0
383,16,-1,16,-1,17,17,0,0
384,16,0,16,0,16,16,0,0
385,15,-1,15,-1,16,16,0,0
386,15,-1,15,-1,16,16,0,0
387,16,-1,16,-1,17,17,0,0
388,16,0,16,0,16,16,0,0
389,15,-1,15,-1,16,16,0,0
390,15,-1,15,-1,16,16,0,0
391,15,-1,15,-1,16,16,0,0
392,16,0,16,0,16,16,0,0
393,15,-1,15,-1,16,16,0,0
394,15,-1,15,-1,16,16,0,0
395,15,-1,15,-1,16,16,0,0
396,15,-1,15,-1,16,16,0,0
397,15,-1,15,-1,16,16,0,0
398,15,-1,15,-1,16,16,0,0
399,15,-1,15,-1,16,16,0,0
400,16,-1,16,-1,17,17,0,0
401,15,-1,15,-1,16,16,0,0
402,15,-1,15,-1,16,16,0,0
403,15,-1,15,-1,16,16,0,0
404,15,0,15,0,15,15,0,0
405,15,-1,15,-1,16,16,0,0
406,15,-1,15,-1,16,16,0,0
407,15,-1,15,-1,16,16,0,0
408,15,-1,15,-1,16,16,0,0
409,15,-1,15,-1,16,16,0,0
